796,"Professional Loan",0.40,32
797,"Undergraduate Loan",5.00,6
798,"Professional Loan",1.00,17
799,"Graduate Loan",4.00,2
800,"Professional Loan",4.20,3
801,"Undergraduate Loan",12.00,7
802,"Undergraduate Loan",0.40,23
803,"Undergraduate Loan",4.00,12
804,"Professional Loan",3.60,27
805,"Graduate Loan",1.40,28
806,"Graduate Loan",11.80,29
807,"Professional Loan",3.00,27
808,"Undergraduate Loan",16.20,27
809,"Undergraduate Loan",4.40,39
810,"Professional Loan",0.20,29
811,"Professional Loan",4.00,6
812,"Professional Loan",3.34,33
813,"Graduate Loan",4.40,10
814,"Graduate Loan",2.20,25
815,"Undergraduate Loan",0.20,8
816,"Graduate Loan",3.80,38
817,"Graduate Loan",1.40,23
818,"Undergraduate Loan",1.40,15
819,"Graduate Loan",2.20,27
820,"Professional Loan",3.00,30
821,"Undergraduate Loan",0.60,25
822,"Professional Loan",3.00,13
823,"Professional Loan",2.80,35
824,"Undergraduate Loan",4.00,9
825,"Undergraduate Loan",4.80,15
826,"Graduate Loan",0.40,11
827,"Graduate Loan",1.34,21
828,"Professional Loan",2.00,37
829,"Undergraduate Loan",2.00,9
830,"Graduate Loan",7.60,30
831,"Graduate Loan",1.40,5
832,"Professional Loan",3.34,31
833,"Graduate Loan",2.40,10
834,"Professional Loan",4.40,35
835,"Undergraduate Loan",10.80,12
836,"Undergraduate Loan",7.80,33
837,"Undergraduate Loan",6.00,17
838,"Graduate Loan",0.80,4
839,"Professional Loan",3.80,20
840,"Undergraduate Loan",4.80,15
841,"Undergraduate Loan",0.40,3
842,"Undergraduate Loan",8.60,33
843,"Undergraduate Loan",4.00,10
844,"Undergraduate Loan",4.80,39
845,"Professional Loan",1.60,23
846,"Graduate Loan",2.00,17
847,"Undergraduate Loan",5.40,27
848,"Professional Loan",3.00,14
849,"Graduate Loan",1.80,32
850,"Undergraduate Loan",0.20,8
851,"Undergraduate Loan",0.40,20
852,"Graduate Loan",2.80,16
853,"Professional Loan",1.20,7
854,"Undergraduate Loan",1.60,2
855,"Graduate Loan",5.20,28
856,"Undergraduate Loan",4.00,33
857,"Professional Loan",3.60,38
858,"Undergraduate Loan",0.40,25
859,"Graduate Loan",1.00,19
860,"Graduate Loan",10.00,37
861,"Graduate Loan",1.40,31
862,"Professional Loan",3.00,30
863,"Graduate Loan",2.00,23
864,"Professional Loan",3.20,30
865,"Graduate Loan",0.20,2
866,"Professional Loan",0.60,34
867,"Undergraduate Loan",3.80,20
868,"Undergraduate Loan",3.20,35
869,"Undergraduate Loan",6.60,15
870,"Undergraduate Loan",1.60,30
871,"Undergraduate Loan",1.00,19
872,"Graduate Loan",5.60,28
873,"Undergraduate Loan",1.60,7
874,"Undergraduate Loan",1.60,0
875,"Professional Loan",4.20,4
876,"Graduate Loan",0.80,36
877,"Undergraduate Loan",5.60,14
878,"Graduate Loan",0.20,11
879,"Professional Loan",8.00,3
880,"Graduate Loan",3.80,37
881,"Undergraduate Loan",0.40,31
882,"Undergraduate Loan",17.60,19
883,"Undergraduate Loan",3.40,25
884,"Undergraduate Loan",2.40,26
885,"Graduate Loan",2.20,13
886,"Graduate Loan",0.60,5
887,"Graduate Loan",4.00,29
888,"Undergraduate Loan",6.60,16
889,"Professional Loan",6.60,33
890,"Professional Loan",3.20,-2
891,"Professional Loan",3.00,29
892,"Undergraduate Loan",10.80,6
893,"Graduate Loan",4.80,12
894,"Undergraduate Loan",2.80,32
895,"Undergraduate Loan",4.40,4
896,"Professional Loan",5.20,17
897,"Undergraduate Loan",6.80,24
898,"Graduate Loan",0.80,37
899,"Undergraduate Loan",1.40,32
900,"Graduate Loan",6.80,3
901,"Undergraduate Loan",0.40,4
902,"Undergraduate Loan",1.40,33
903,"Undergraduate Loan",3.20,33
904,"Undergraduate Loan",4.80,18
905,"Graduate Loan",3.60,2
906,"Undergraduate Loan",2.00,22
907,"Undergraduate Loan",4.00,3
908,"Professional Loan",0.60,40
909,"Professional Loan",3.34,36
910,"Undergraduate Loan",12.66,-1
911,"Professional Loan",3.60,36
912,"Professional Loan",5.20,21
913,"Graduate Loan",5.20,10
914,"Graduate Loan",4.00,32
915,"Undergraduate Loan",0.80,41
916,"Undergraduate Loan",16.20,28
917,"Undergraduate Loan",6.40,20
918,"Undergraduate Loan",17.60,20
919,"Professional Loan",1.00,16
920,"Graduate Loan",5.20,27
921,"Graduate Loan",4.80,1
922,"Undergraduate Loan",3.20,5
923,"Undergraduate Loan",0.60,6
924,"Graduate Loan",3.00,30
925,"Professional Loan",0.20,30
926,"Professional Loan",0.60,18
927,"Graduate Loan",0.80,9
928,"Graduate Loan",7.40,40
929,"Undergraduate Loan",2.60,10
930,"Graduate Loan",3.00,30
931,"Graduate Loan",0.20,4
932,"Professional Loan",2.00,3
933,"Graduate Loan",3.60,27
934,"Graduate Loan",2.00,23
935,"Professional Loan",0.00,33
936,"Undergraduate Loan",11.40,20
937,"Professional Loan",3.00,32
938,"Graduate Loan",1.40,13
939,"Graduate Loan",0.80,37
940,"Undergraduate Loan",0.60,32
941,"Professional Loan",9.40,36
942,"Undergraduate Loan",8.80,13
943,"Graduate Loan",1.40,29
944,"Graduate Loan",3.60,4
945,"Professional Loan",3.00,15
946,"Graduate Loan",3.00,32
947,"Professional Loan",4.20,11
948,"Professional Loan",4.40,29
949,"Professional Loan",5.80,4
950,"Graduate Loan",1.20,16
951,"Graduate Loan",3.60,6
952,"Professional Loan",6.80,34
953,"Undergraduate Loan",15.20,20
954,"Graduate Loan",0.40,26
955,"Professional Loan",10.40,12
956,"Undergraduate Loan",1.40,35
957,"Undergraduate Loan",4.00,11
958,"Undergraduate Loan",0.60,32
959,"Professional Loan",5.20,29
960,"Graduate Loan",0.40,24
961,"Undergraduate Loan",6.60,22
962,"Undergraduate Loan",2.00,9
963,"Undergraduate Loan",0.00,21
964,"Graduate Loan",0.60,14
965,"Professional Loan",4.60,1
966,"Graduate Loan",10.40,36
967,"Professional Loan",3.20,32
968,"Graduate Loan",7.60,30
969,"Graduate Loan",5.40,31
970,"Professional Loan",1.00,15
971,"Undergraduate Loan",7.40,32
972,"Professional Loan",3.40,19
973,"Undergraduate Loan",3.40,16
974,"Professional Loan",8.00,18
975,"Undergraduate Loan",4.40,38
976,"Undergraduate Loan",6.80,38
977,"Undergraduate Loan",0.40,30
978,"Graduate Loan",2.20,30
979,"Professional Loan",1.60,26
980,"Professional Loan",0.20,26
981,"Professional Loan",2.00,13
982,"Graduate Loan",4.60,12
983,"Graduate Loan",1.00,33
984,"Undergraduate Loan",6.60,22
985,"Professional Loan",0.80,25
986,"Undergraduate Loan",9.40,22
987,"Undergraduate Loan",9.80,27
988,"Undergraduate Loan",5.60,36
989,"Graduate Loan",3.80,39
990,"Professional Loan",1.00,16
991,"Undergraduate Loan",6.80,10
992,"Professional Loan",3.00,14
993,"Undergraduate Loan",0.00,9
994,"Graduate Loan",7.20,15
995,"Graduate Loan",3.60,8
996,"Professional Loan",3.20,3
997,"Graduate Loan",3.34,6
998,"Undergraduate Loan",4.20,20
999,"Graduate Loan",5.60,27
1000,"Graduate Loan",3.00,35
1001,"Undergraduate Loan",1.40,35
1002,"Undergraduate Loan",4.20,32
1003,"Professional Loan",0.80,20
1004,"Undergraduate Loan",0.00,1
1005,"Professional Loan",4.00,23
1006,"Undergraduate Loan",0.00,12
1007,"Undergraduate Loan",5.00,38
1008,"Professional Loan",7.00,19
1009,"Undergraduate Loan",14.60,24
1010,"Professional Loan",1.80,3
1011,"Undergraduate Loan",5.00,3
1012,"Graduate Loan",1.40,27
1013,"Graduate Loan",2.60,25
1014,"Undergraduate Loan",4.20,13
1015,"Professional Loan",3.60,26
1016,"Graduate Loan",1.60,34
1017,"Graduate Loan",1.60,5
1018,"Professional Loan",2.60,5
1019,"Professional Loan",1.20,15
1020,"Graduate Loan",0.60,3
1021,"Graduate Loan",3.00,29
1022,"Graduate Loan",2.00,8
1023,"Graduate Loan",6.60,3
1024,"Undergraduate Loan",14.00,20
1025,"Graduate Loan",0.40,33
1026,"Undergraduate Loan",3.00,37
1027,"Graduate Loan",0.20,4
1028,"Undergraduate Loan",9.20,7
1029,"Professional Loan",5.00,4
1030,"Professional Loan",2.80,17
1031,"Professional Loan",3.40,35
1032,"Graduate Loan",0.20,32
1033,"Graduate Loan",1.40,12
1034,"Undergraduate Loan",0.60,34
1035,"Undergraduate Loan",4.20,23
1036,"Professional Loan",5.20,17
1037,"Undergraduate Loan",1.80,28
1038,"Graduate Loan",4.80,11
1039,"Graduate Loan",11.40,30
1040,"Professional Loan",2.20,16
1041,"Professional Loan",3.60,6
1042,"Undergraduate Loan",3.00,32
1043,"Professional Loan",3.34,34
1044,"Undergraduate Loan",0.80,27
1045,"Graduate Loan",0.40,24
1046,"Professional Loan",8.00,18
1047,"Graduate Loan",0.80,26
1048,"Graduate Loan",3.20,31
1049,"Undergraduate Loan",1.00,37
1050,"Professional Loan",0.40,10
1051,"Professional Loan",12.20,27
1052,"Undergraduate Loan",0.40,7
1053,"Graduate Loan",4.40,17
1054,"Graduate Loan",5.60,32
1055,"Graduate Loan",1.20,38
1056,"Undergraduate Loan",2.00,6
1057,"Professional Loan",1.34,6
1058,"Professional Loan",3.50,0
1059,"Professional Loan",0.40,34
1060,"Graduate Loan",0.20,2
1061,"Undergraduate Loan",0.20,34
1062,"Professional Loan",2.80,22
1063,"Undergraduate Loan",7.60,21
1064,"Undergraduate Loan",2.80,30
1065,"Graduate Loan",13.80,17
1066,"Undergraduate Loan",5.00,1
1067,"Professional Loan",1.00,5
1068,"Undergraduate Loan",3.40,24
1069,"Professional Loan",2.40,9
1070,"Undergraduate Loan",7.00,18
1071,"Graduate Loan",2.00,9
1072,"Professional Loan",1.00,14
1073,"Professional Loan",9.00,24
1074,"Undergraduate Loan",0.00,8
1075,"Undergraduate Loan",6.00,14
1076,"Professional Loan",0.40,15
1077,"Graduate Loan",2.00,13
1078,"Professional Loan",6.60,3
1079,"Undergraduate Loan",1.60,27
1080,"Undergraduate Loan",13.60,30
1081,"Graduate Loan",0.80,22
1082,"Graduate Loan",0.20,28
1083,"Graduate Loan",5.20,5
1084,"Professional Loan",5.20,3
1085,"Professional Loan",11.20,35
1086,"Undergraduate Loan",0.00,26
1087,"Professional Loan",2.00,37
1088,"Graduate Loan",1.40,13
1089,"Undergraduate Loan",7.60,35
1090,"Graduate Loan",2.00,29
1091,"Graduate Loan",4.40,5
1092,"Professional Loan",0.60,17
1093,"Undergraduate Loan",5.20,1
1094,"Graduate Loan",0.20,3
1095,"Undergraduate Loan",3.60,24
1096,"Professional Loan",2.80,25
1097,"Professional Loan",0.60,18
1098,"Undergraduate Loan",2.60,24
1099,"Undergraduate Loan",0.00,20
1100,"Graduate Loan",1.40,6
1101,"Undergraduate Loan",0.40,16
1102,"Professional Loan",1.00,17
1103,"Professional Loan",5.80,3
1104,"Undergraduate Loan",3.60,14
1105,"Undergraduate Loan",3.40,25
1106,"Graduate Loan",0.60,10
1107,"Undergraduate Loan",5.40,13
1108,"Undergraduate Loan",2.20,21
1109,"Graduate Loan",5.60,29
1110,"Undergraduate Loan",4.20,41
1111,"Undergraduate Loan",0.40,33
1112,"Undergraduate Loan",2.00,28
1113,"Professional Loan",3.20,28
1114,"Professional Loan",0.60,2
1115,"Undergraduate Loan",3.40,8
1116,"Graduate Loan",4.00,24
1117,"Undergraduate Loan",14.00,18
1118,"Undergraduate Loan",3.40,18
1119,"Undergraduate Loan",0.80,17
1120,"Professional Loan",2.00,16
1121,"Professional Loan",4.00,8
1122,"Graduate Loan",1.40,6
1123,"Undergraduate Loan",2.00,7
1124,"Professional Loan",5.20,20
1125,"Undergraduate Loan",0.40,12
1126,"Undergraduate Loan",13.00,13
1127,"Undergraduate Loan",7.40,8
1128,"Undergraduate Loan",5.00,9
1129,"Graduate Loan",3.80,5
1130,"Undergraduate Loan",6.60,4
1131,"Undergraduate Loan",5.80,32
1132,"Professional Loan",9.00,27
1133,"Undergraduate Loan",4.60,9
1134,"Graduate Loan",4.00,4
1135,"Professional Loan",5.00,14
1136,"Graduate Loan",0.20,33
1137,"Graduate Loan",3.00,21
1138,"Professional Loan",9.00,26
1139,"Undergraduate Loan",6.80,6
1140,"Graduate Loan",2.00,28
1141,"Undergraduate Loan",0.60,6
1142,"Professional Loan",5.80,7
1143,"Undergraduate Loan",3.80,20
1144,"Professional Loan",6.40,7
1145,"Graduate Loan",5.60,24
1146,"Professional Loan",3.00,6
1147,"Undergraduate Loan",0.20,7
1148,"Graduate Loan",1.60,13
1149,"Undergraduate Loan",10.40,15
1150,"Undergraduate Loan",14.80,32
1151,"Undergraduate Loan",5.34,31
1152,"Professional Loan",0.20,23
1153,"Undergraduate Loan",0.80,37
1154,"Undergraduate Loan",1.80,30
1155,"Professional Loan",3.60,35
1156,"Undergraduate Loan",0.80,16
1157,"Undergraduate Loan",0.40,25
1158,"Undergraduate Loan",1.20,23
1159,"Professional Loan",2.00,16
1160,"Undergraduate Loan",0.40,26
1161,"Graduate Loan",4.00,1
1162,"Undergraduate Loan",2.80,11
1163,"Undergraduate Loan",4.40,14
1164,"Undergraduate Loan",15.60,9
1165,"Graduate Loan",7.60,17
1166,"Undergraduate Loan",3.40,19
1167,"Graduate Loan",10.00,5
1168,"Undergraduate Loan",6.00,12
1169,"Professional Loan",2.20,37
1170,"Professional Loan",2.80,16
1171,"Graduate Loan",1.20,10
1172,"Graduate Loan",3.80,40
1173,"Graduate Loan",3.40,24
1174,"Graduate Loan",3.40,-1
1175,"Graduate Loan",2.40,10
1176,"Graduate Loan",1.60,4
1177,"Undergraduate Loan",6.80,3
1178,"Graduate Loan",6.60,3
1179,"Graduate Loan",0.80,7
1180,"Professional Loan",2.40,11
1181,"Graduate Loan",0.20,17
1182,"Undergraduate Loan",0.40,0
1183,"Undergraduate Loan",0.80,2
1184,"Graduate Loan",3.40,25
1185,"Undergraduate Loan",2.60,9
1186,"Undergraduate Loan",1.00,19
1187,"Graduate Loan",2.40,38
1188,"Graduate Loan",3.00,36
1189,"Professional Loan",0.80,19
1190,"Undergraduate Loan",0.80,17
1191,"Undergraduate Loan",16.00,15
1192,"Undergraduate Loan",3.00,5
1193,"Undergraduate Loan",14.00,20
1194,"Graduate Loan",3.40,32
1195,"Professional Loan",2.60,3
1196,"Graduate Loan",5.80,7
1197,"Undergraduate Loan",5.40,13
1198,"Professional Loan",0.80,23
1199,"Undergraduate Loan",1.40,14
1200,"Undergraduate Loan",5.00,4
1201,"Undergraduate Loan",2.00,12
1202,"Graduate Loan",2.00,8
1203,"Graduate Loan",0.80,11
1204,"Undergraduate Loan",4.80,37
1205,"Graduate Loan",2.60,1
1206,"Undergraduate Loan",6.20,7
1207,"Professional Loan",10.20,37
1208,"Graduate Loan",2.40,12
1209,"Graduate Loan",3.20,26
1210,"Graduate Loan",5.40,21
1211,"Undergraduate Loan",9.80,24
1212,"Undergraduate Loan",1.80,36
1213,"Undergraduate Loan",0.40,8
1214,"Undergraduate Loan",0.40,2
1215,"Graduate Loan",0.80,36
1216,"Professional Loan",3.80,20
1217,"Professional Loan",2.60,25
1218,"Undergraduate Loan",0.60,20
1219,"Undergraduate Loan",5.60,36
1220,"Graduate Loan",5.34,18
1221,"Undergraduate Loan",16.00,17
1222,"Undergraduate Loan",6.60,5
1223,"Graduate Loan",0.80,37
1224,"Undergraduate Loan",0.40,19
1225,"Professional Loan",3.60,35
1226,"Graduate Loan",5.60,6
1227,"Undergraduate Loan",0.60,36
1228,"Graduate Loan",0.40,13
1229,"Undergraduate Loan",0.40,30
1230,"Undergraduate Loan",5.34,32
1231,"Graduate Loan",0.60,1
1232,"Undergraduate Loan",5.00,41
1233,"Professional Loan",0.40,19
1234,"Undergraduate Loan",0.80,29
1235,"Undergraduate Loan",3.00,18
1236,"Professional Loan",5.20,28
1237,"Graduate Loan",4.40,6
1238,"Professional Loan",13.60,13
1239,"Professional Loan",3.20,2
1240,"Professional Loan",1.40,26
1241,"Undergraduate Loan",1.60,27
1242,"Professional Loan",1.00,38
1243,"Graduate Loan",4.00,4
1244,"Undergraduate Loan",8.00,10
1245,"Graduate Loan",12.60,8
1246,"Professional Loan",2.80,21
1247,"Professional Loan",2.80,22
1248,"Undergraduate Loan",1.60,28
1249,"Graduate Loan",0.00,19
1250,"Graduate Loan",5.20,27
1251,"Graduate Loan",5.34,20
1252,"Professional Loan",1.60,13
1253,"Professional Loan",3.80,17
1254,"Undergraduate Loan",3.00,33
1255,"Professional Loan",1.20,12
1256,"Professional Loan",3.20,1
1257,"Professional Loan",0.80,7
1258,"Professional Loan",1.00,37
1259,"Undergraduate Loan",0.60,8
1260,"Graduate Loan",0.40,27
1261,"Professional Loan",2.80,31
1262,"Professional Loan",3.60,39
1263,"Professional Loan",3.20,1
1264,"Professional Loan",8.00,5
1265,"Undergraduate Loan",7.80,33
1266,"Professional Loan",3.50,2
1267,"Professional Loan",1.60,39
1268,"Graduate Loan",2.00,23
1269,"Undergraduate Loan",4.60,9
1270,"Professional Loan",0.40,11
1271,"Professional Loan",4.40,18
1272,"Undergraduate Loan",1.60,4
1273,"Graduate Loan",3.60,39
1274,"Professional Loan",12.60,35
1275,"Undergraduate Loan",3.40,37
1276,"Undergraduate Loan",6.20,2
1277,"Professional Loan",1.60,16
1278,"Undergraduate Loan",17.60,20
1279,"Undergraduate Loan",5.00,10
1280,"Professional Loan",0.80,22
1281,"Graduate Loan",3.60,40
1282,"Undergraduate Loan",4.66,15
1283,"Graduate Loan",2.60,26
1284,"Undergraduate Loan",6.80,6
1285,"Undergraduate Loan",5.00,40
1286,"Graduate Loan",3.40,13
1287,"Graduate Loan",2.20,3
1288,"Graduate Loan",4.40,18
1289,"Undergraduate Loan",1.80,38
1290,"Undergraduate Loan",0.80,21
1291,"Graduate Loan",3.40,38
1292,"Undergraduate Loan",4.40,34
1293,"Graduate Loan",1.00,30
1294,"Undergraduate Loan",7.40,31
1295,"Undergraduate Loan",0.20,10
1296,"Professional Loan",1.00,17
1297,"Undergraduate Loan",3.00,6
1298,"Graduate Loan",3.80,35
1299,"Graduate Loan",7.20,14
1300,"Professional Loan",1.40,25
1301,"Graduate Loan",1.00,36
1302,"Undergraduate Loan",3.40,17
1303,"Professional Loan",1.80,16
1304,"Graduate Loan",4.00,5
1305,"Undergraduate Loan",16.20,26
1306,"Graduate Loan",0.60,6
1307,"Professional Loan",2.20,9
1308,"Undergraduate Loan",12.66,2
1309,"Professional Loan",4.00,24
1310,"Professional Loan",4.00,14
1311,"Professional Loan",0.60,36
1312,"Professional Loan",1.60,11
1313,"Undergraduate Loan",4.80,21
1314,"Professional Loan",7.20,27
1315,"Graduate Loan",4.40,6
1316,"Professional Loan",2.00,25
1317,"Professional Loan",3.20,3
1318,"Professional Loan",4.60,30
1319,"Undergraduate Loan",2.00,26
1320,"Undergraduate Loan",0.60,6
1321,"Graduate Loan",0.00,7
1322,"Undergraduate Loan",10.80,3
1323,"Graduate Loan",3.34,5
1324,"Graduate Loan",1.20,26
1325,"Undergraduate Loan",0.40,28
1326,"Undergraduate Loan",0.60,24
1327,"Graduate Loan",4.00,5
1328,"Professional Loan",0.40,35
1329,"Undergraduate Loan",13.80,36
1330,"Graduate Loan",2.00,4
1331,"Undergraduate Loan",0.20,9
1332,"Undergraduate Loan",0.20,7
1333,"Graduate Loan",0.80,5
1334,"Graduate Loan",3.40,38
1335,"Undergraduate Loan",2.60,22
1336,"Undergraduate Loan",3.40,24
1337,"Undergraduate Loan",2.66,12
1338,"Graduate Loan",4.20,0
1339,"Professional Loan",0.20,27
1340,"Graduate Loan",18.00,25
1341,"Undergraduate Loan",6.80,11
1342,"Undergraduate Loan",1.40,16
1343,"Undergraduate Loan",4.40,12
1344,"Professional Loan",1.20,17
1345,"Undergraduate Loan",5.40,25
1346,"Professional Loan",0.40,32
1347,"Undergraduate Loan",4.66,20
1348,"Undergraduate Loan",4.00,34
1349,"Graduate Loan",3.00,14
1350,"Graduate Loan",12.00,2
1351,"Graduate Loan",3.00,2
1352,"Professional Loan",3.60,35
1353,"Graduate Loan",1.00,27
1354,"Professional Loan",0.80,25
1355,"Undergraduate Loan",17.20,10
1356,"Undergraduate Loan",1.60,37
1357,"Undergraduate Loan",5.60,16
1358,"Undergraduate Loan",2.80,29
1359,"Graduate Loan",5.60,25
1360,"Undergraduate Loan",4.20,40
1361,"Undergraduate Loan",9.80,28
1362,"Graduate Loan",1.80,26
1363,"Undergraduate Loan",3.20,5
1364,"Undergraduate Loan",0.20,8
1365,"Undergraduate Loan",0.80,19
1366,"Professional Loan",1.80,35
1367,"Undergraduate Loan",0.60,34
1368,"Professional Loan",0.20,38
1369,"Professional Loan",3.80,21
1370,"Professional Loan",3.60,33
1371,"Professional Loan",1.00,5
1372,"Undergraduate Loan",5.00,32
1373,"Undergraduate Loan",6.80,13
1374,"Professional Loan",0.60,35
1375,"Professional Loan",3.20,34
1376,"Professional Loan",5.80,26
1377,"Graduate Loan",2.60,39
1378,"Undergraduate Loan",5.00,3
1379,"Professional Loan",0.20,29
1380,"Undergraduate Loan",2.60,37
1381,"Undergraduate Loan",2.80,34
1382,"Graduate Loan",0.40,12
1383,"Undergraduate Loan",3.60,8
1384,"Graduate Loan",3.40,41
1385,"Professional Loan",3.60,31
1386,"Undergraduate Loan",4.00,31
1387,"Undergraduate Loan",0.00,3
1388,"Undergraduate Loan",3.40,10
1389,"Undergraduate Loan",2.00,28
1390,"Professional Loan",1.50,15
1391,"Graduate Loan",3.60,3
1392,"Undergraduate Loan",2.20,18
1393,"Undergraduate Loan",2.00,23
1394,"Professional Loan",1.80,37
1395,"Graduate Loan",1.40,27
1396,"Professional Loan",0.60,23
1397,"Professional Loan",0.60,18
1398,"Professional Loan",0.20,41
1399,"Undergraduate Loan",7.00,18
1400,"Undergraduate Loan",4.80,16
1401,"Graduate Loan",0.20,8
1402,"Professional Loan",7.40,15
1403,"Graduate Loan",10.40,29
1404,"Undergraduate Loan",0.40,6
1405,"Professional Loan",2.80,28
1406,"Graduate Loan",6.20,22
1407,"Professional Loan",0.80,23
1408,"Professional Loan",7.80,39
1409,"Professional Loan",11.80,14
1410,"Undergraduate Loan",6.40,17
1411,"Undergraduate Loan",4.20,35
1412,"Professional Loan",10.80,39
1413,"Undergraduate Loan",4.00,33
1414,"Undergraduate Loan",0.80,24
1415,"Professional Loan",4.60,33
1416,"Undergraduate Loan",2.00,8
1417,"Undergraduate Loan",0.80,15
1418,"Undergraduate Loan",5.00,18
1419,"Graduate Loan",9.20,41
1420,"Undergraduate Loan",3.00,4
1421,"Undergraduate Loan",0.60,4
1422,"Professional Loan",3.80,17
1423,"Graduate Loan",2.00,8
1424,"Professional Loan",4.60,30
1425,"Undergraduate Loan",2.60,3
1426,"Professional Loan",5.00,38
1427,"Professional Loan",1.00,11
1428,"Undergraduate Loan",2.60,5
1429,"Undergraduate Loan",0.80,-1
1430,"Professional Loan",1.20,5
1431,"Undergraduate Loan",0.20,7
1432,"Undergraduate Loan",14.80,34
1433,"Undergraduate Loan",12.66,2
1434,"Graduate Loan",3.00,25
1435,"Undergraduate Loan",2.20,41
1436,"Undergraduate Loan",0.40,17
1437,"Undergraduate Loan",0.80,21
1438,"Undergraduate Loan",1.60,3
1439,"Graduate Loan",3.80,37
1440,"Professional Loan",2.80,29
1441,"Graduate Loan",5.00,15
1442,"Professional Loan",3.20,33
1443,"Undergraduate Loan",0.20,13
1444,"Undergraduate Loan",2.00,12
1445,"Graduate Loan",6.00,33
1446,"Undergraduate Loan",4.80,21
1447,"Professional Loan",1.80,4
1448,"Undergraduate Loan",13.60,28
1449,"Professional Loan",1.00,16
1450,"Undergraduate Loan",4.00,37
1451,"Undergraduate Loan",1.00,34
1452,"Graduate Loan",2.80,20
1453,"Undergraduate Loan",5.00,28
1454,"Undergraduate Loan",5.00,5
1455,"Undergraduate Loan",2.00,25
1456,"Undergraduate Loan",4.20,39
1457,"Undergraduate Loan",3.40,11
1458,"Professional Loan",1.60,16
1459,"Professional Loan",2.80,25
1460,"Graduate Loan",5.00,20
1461,"Professional Loan",0.40,16
1462,"Undergraduate Loan",0.40,28
1463,"Professional Loan",1.20,21
1464,"Undergraduate Loan",0.00,10
1465,"Undergraduate Loan",1.20,4
1466,"Professional Loan",1.40,19
1467,"Undergraduate Loan",8.66,9
1468,"Professional Loan",1.40,36
1469,"Graduate Loan",5.34,18
1470,"Graduate Loan",2.40,35
1471,"Professional Loan",9.00,28
1472,"Undergraduate Loan",2.00,26
1473,"Graduate Loan",0.20,8
1474,"Professional Loan",3.00,35
1475,"Professional Loan",7.60,23
1476,"Professional Loan",7.60,19
1477,"Graduate Loan",0.00,37
1478,"Professional Loan",0.40,14
1479,"Undergraduate Loan",7.60,39
1480,"Professional Loan",2.00,4
1481,"Professional Loan",2.20,42
1482,"Undergraduate Loan",0.00,9
1483,"Undergraduate Loan",0.20,35
1484,"Undergraduate Loan",3.20,32
1485,"Professional Loan",4.60,30
1486,"Graduate Loan",4.40,9
1487,"Graduate Loan",9.00,9
1488,"Undergraduate Loan",3.00,4
1489,"Undergraduate Loan",0.60,12
1490,"Graduate Loan",3.40,38
1491,"Graduate Loan",0.60,4
1492,"Undergraduate Loan",0.60,12
1493,"Undergraduate Loan",0.00,8
1494,"Undergraduate Loan",5.60,34
1495,"Graduate Loan",0.00,35
1496,"Professional Loan",10.80,28
1497,"Professional Loan",1.00,12
1498,"Professional Loan",1.60,21
1499,"Undergraduate Loan",14.60,23
1500,"Graduate Loan",8.60,26
1501,"Undergraduate Loan",2.20,28
1502,"Graduate Loan",0.60,4
1503,"Undergraduate Loan",4.00,39
1504,"Graduate Loan",4.40,8
1505,"Graduate Loan",8.80,6
1506,"Professional Loan",0.60,25
1507,"Undergraduate Loan",0.00,27
1508,"Professional Loan",3.80,18
1509,"Professional Loan",1.40,10
1510,"Professional Loan",9.00,26
1511,"Graduate Loan",4.00,32
1512,"Professional Loan",4.40,32
1513,"Undergraduate Loan",3.40,28
1514,"Undergraduate Loan",2.80,21
1515,"Undergraduate Loan",2.80,20
1516,"Professional Loan",3.00,28
1517,"Graduate Loan",4.40,17
1518,"Undergraduate Loan",3.60,26
1519,"Professional Loan",6.00,17
1520,"Professional Loan",0.20,38
1521,"Undergraduate Loan",14.80,30
1522,"Undergraduate Loan",13.40,8
1523,"Professional Loan",4.60,-1
1524,"Professional Loan",2.00,16
1525,"Professional Loan",0.20,16
1526,"Undergraduate Loan",4.80,18
1527,"Graduate Loan",4.40,10
1528,"Professional Loan",3.60,33
1529,"Undergraduate Loan",9.20,9
1530,"Professional Loan",4.00,14
1531,"Undergraduate Loan",0.40,21
1532,"Professional Loan",3.00,13
1533,"Undergraduate Loan",0.60,20
1534,"Undergraduate Loan",2.60,37
1535,"Undergraduate Loan",2.60,34
1536,"Undergraduate Loan",0.80,37
1537,"Professional Loan",4.00,12
1538,"Undergraduate Loan",2.60,34
1539,"Professional Loan",0.20,30
1540,"Professional Loan",1.80,5
1541,"Undergraduate Loan",0.60,8
1542,"Undergraduate Loan",13.80,35
1543,"Professional Loan",0.80,20
1544,"Graduate Loan",4.80,26
1545,"Undergraduate Loan",2.00,15
1546,"Undergraduate Loan",5.40,29
1547,"Undergraduate Loan",8.00,9
1548,"Graduate Loan",2.40,21
1549,"Graduate Loan",1.80,32
1550,"Undergraduate Loan",2.80,31
1551,"Undergraduate Loan",4.00,14
1552,"Undergraduate Loan",5.60,25
1553,"Undergraduate Loan",8.60,5
1554,"Undergraduate Loan",1.40,22
1555,"Graduate Loan",2.00,15
1556,"Graduate Loan",3.40,33
1557,"Professional Loan",8.00,1
1558,"Undergraduate Loan",3.60,25
1559,"Undergraduate Loan",4.60,10
1560,"Graduate Loan",6.00,35
