640,62,32.00,\N,0.00,"Rejected"
641,43,85.00,\N,327.00,"Rejected"
642,35,139.00,\N,0.00,"Rejected"
643,50,103.00,\N,0.00,"Rejected"
644,45,152.00,\N,0.00,"Rejected"
645,52,33.00,\N,0.00,"Rejected"
646,35,84.00,\N,322.00,"Rejected"
647,58,61.00,\N,0.00,"Rejected"
648,62,64.00,\N,123.00,"Rejected"
649,50,34.00,\N,0.00,"Rejected"
650,25,82.00,\N,0.00,"Rejected"
651,47,122.00,\N,163.00,"Approved"
652,28,58.00,\N,131.00,"Rejected"
653,34,92.00,\N,0.00,"Rejected"
654,49,78.00,\N,205.00,"Rejected"
655,54,129.00,\N,0.00,"Approved"
656,50,13.00,\N,0.00,"Rejected"
657,37,81.00,\N,145.00,"Rejected"
658,38,23.00,\N,0.00,"Rejected"
659,52,35.00,\N,0.00,"Rejected"
660,63,79.00,\N,0.00,"Rejected"
661,39,165.00,\N,0.00,"Rejected"
662,63,52.00,\N,0.00,"Rejected"
663,65,185.00,\N,0.00,"Approved"
664,46,49.00,\N,0.00,"Rejected"
665,54,64.00,\N,227.00,"Rejected"
666,54,61.00,\N,0.00,"Rejected"
667,52,112.00,\N,0.00,"Rejected"
668,63,72.00,\N,190.00,"Rejected"
669,66,18.00,\N,0.00,"Rejected"
670,56,41.00,\N,0.00,"Rejected"
671,23,61.00,\N,239.00,"Rejected"
672,65,105.00,\N,282.00,"Approved"
673,51,23.00,\N,0.00,"Rejected"
674,34,22.00,\N,85.00,"Rejected"
675,49,59.00,\N,0.00,"Rejected"
676,29,33.00,\N,160.00,"Rejected"
677,47,11.00,\N,103.00,"Rejected"
678,46,204.00,\N,0.00,"Rejected"
679,52,61.00,\N,207.00,"Rejected"
680,55,103.00,\N,364.00,"Rejected"
681,61,51.00,\N,0.00,"Rejected"
682,34,164.00,\N,0.00,"Approved"
683,58,12.00,\N,0.00,"Rejected"
684,40,82.00,\N,0.00,"Rejected"
685,43,164.00,\N,449.00,"Rejected"
686,35,48.00,\N,0.00,"Rejected"
687,24,38.00,\N,0.00,"Rejected"
688,48,65.00,\N,0.00,"Rejected"
689,44,71.00,\N,207.00,"Rejected"
690,54,18.00,\N,0.00,"Rejected"
691,59,52.00,\N,75.00,"Rejected"
692,45,48.00,\N,113.00,"Rejected"
693,26,30.00,\N,111.00,"Rejected"
694,40,40.00,\N,107.00,"Rejected"
695,32,112.00,\N,81.00,"Rejected"
696,29,115.00,\N,0.00,"Rejected"
697,51,63.00,\N,82.00,"Rejected"
698,42,85.00,\N,0.00,"Rejected"
699,64,59.00,\N,220.00,"Rejected"
700,44,68.00,\N,91.00,"Rejected"
701,37,84.00,\N,0.00,"Rejected"
702,44,62.00,\N,0.00,"Rejected"
703,35,109.00,\N,0.00,"Approved"
704,41,141.00,\N,92.00,"Rejected"
705,56,129.00,\N,0.00,"Rejected"
706,62,30.00,\N,0.00,"Rejected"
707,58,148.00,\N,0.00,"Rejected"
708,47,25.00,\N,0.00,"Rejected"
709,35,21.00,\N,115.00,"Rejected"
710,29,72.00,\N,0.00,"Rejected"
711,43,59.00,\N,87.00,"Rejected"
712,62,83.00,\N,187.00,"Rejected"
713,41,10.00,\N,0.00,"Rejected"
714,34,84.00,\N,0.00,"Rejected"
715,50,98.00,\N,0.00,"Rejected"
716,47,32.00,\N,0.00,"Rejected"
717,29,31.00,\N,161.00,"Rejected"
718,59,94.00,\N,0.00,"Rejected"
719,56,21.00,\N,137.00,"Rejected"
720,61,110.00,\N,0.00,"Rejected"
721,58,38.00,\N,0.00,"Rejected"
722,49,39.00,\N,0.00,"Rejected"
723,45,132.00,\N,0.00,"Approved"
724,50,61.00,\N,0.00,"Rejected"
725,64,92.00,\N,0.00,"Rejected"
726,39,119.00,\N,0.00,"Rejected"
727,58,53.00,\N,0.00,"Rejected"
728,62,18.00,\N,0.00,"Rejected"
729,45,114.00,\N,0.00,"Approved"
730,58,90.00,\N,0.00,"Rejected"
731,43,140.00,\N,205.00,"Rejected"
732,28,90.00,\N,0.00,"Rejected"
733,26,85.00,\N,0.00,"Rejected"
734,49,80.00,\N,0.00,"Rejected"
735,66,53.00,\N,0.00,"Rejected"
736,33,49.00,\N,0.00,"Rejected"
737,61,152.00,\N,0.00,"Approved"
738,64,138.00,\N,0.00,"Approved"
739,36,80.00,\N,0.00,"Rejected"
740,49,82.00,\N,0.00,"Rejected"
741,52,195.00,\N,0.00,"Rejected"
742,61,22.00,\N,0.00,"Rejected"
743,32,81.00,\N,0.00,"Rejected"
744,61,40.00,\N,0.00,"Rejected"
745,45,154.00,\N,0.00,"Rejected"
746,30,49.00,\N,0.00,"Rejected"
747,62,85.00,\N,0.00,"Rejected"
748,57,21.00,\N,0.00,"Rejected"
749,41,14.00,\N,0.00,"Rejected"
750,58,60.00,\N,0.00,"Rejected"
751,29,138.00,\N,0.00,"Rejected"
752,53,98.00,\N,355.00,"Rejected"
753,64,22.00,\N,0.00,"Rejected"
754,49,49.00,\N,0.00,"Rejected"
755,38,102.00,\N,0.00,"Rejected"
756,56,45.00,\N,0.00,"Rejected"
757,56,82.00,\N,0.00,"Rejected"
758,52,81.00,\N,0.00,"Rejected"
759,64,35.00,\N,0.00,"Rejected"
760,53,59.00,\N,0.00,"Rejected"
761,29,52.00,\N,0.00,"Rejected"
762,48,84.00,\N,166.00,"Rejected"
763,32,85.00,\N,100.00,"Rejected"
764,54,65.00,\N,0.00,"Rejected"
765,37,89.00,\N,314.00,"Rejected"
766,47,109.00,\N,0.00,"Approved"
767,37,81.00,\N,0.00,"Rejected"
768,64,38.00,\N,108.00,"Rejected"
769,43,72.00,\N,0.00,"Rejected"
770,33,78.00,\N,119.00,"Rejected"
771,26,172.00,\N,0.00,"Approved"
772,42,71.00,\N,106.00,"Rejected"
773,54,165.00,\N,0.00,"Approved"
774,41,120.00,\N,0.00,"Rejected"
775,55,39.00,\N,0.00,"Rejected"
776,65,23.00,\N,0.00,"Rejected"
777,50,135.00,\N,91.00,"Approved"
778,55,12.00,\N,76.00,"Rejected"
779,62,92.00,\N,0.00,"Rejected"
780,53,192.00,\N,0.00,"Approved"
781,32,42.00,\N,0.00,"Rejected"
782,56,158.00,\N,0.00,"Approved"
783,54,194.00,\N,587.00,"Approved"
784,44,160.00,\N,0.00,"Rejected"
785,48,98.00,\N,0.00,"Rejected"
786,46,164.00,\N,0.00,"Rejected"
787,45,42.00,\N,0.00,"Rejected"
788,45,202.00,\N,0.00,"Approved"
789,58,10.00,\N,0.00,"Rejected"
790,29,31.00,\N,0.00,"Rejected"
791,55,58.00,\N,0.00,"Rejected"
792,55,65.00,\N,0.00,"Rejected"
793,41,98.00,\N,0.00,"Rejected"
794,24,150.00,\N,0.00,"Rejected"
795,54,44.00,\N,0.00,"Rejected"
796,57,15.00,\N,0.00,"Rejected"
797,30,82.00,\N,0.00,"Rejected"
798,42,61.00,\N,0.00,"Rejected"
799,29,38.00,\N,0.00,"Rejected"
800,29,39.00,\N,0.00,"Rejected"
801,31,173.00,\N,0.00,"Rejected"
802,47,8.00,\N,0.00,"Rejected"
803,36,51.00,\N,214.00,"Rejected"
804,52,62.00,\N,82.00,"Rejected"
805,54,34.00,\N,0.00,"Rejected"
806,55,132.00,\N,307.00,"Approved"
807,53,44.00,\N,0.00,"Rejected"
808,52,162.00,\N,0.00,"Rejected"
809,64,64.00,\N,0.00,"Rejected"
810,54,111.00,\N,0.00,"Rejected"
811,32,41.00,\N,0.00,"Rejected"
812,63,52.00,\N,0.00,"Rejected"
813,36,65.00,\N,0.00,"Rejected"
814,50,130.00,\N,0.00,"Approved"
815,33,45.00,\N,0.00,"Rejected"
816,62,35.00,\N,118.00,"Rejected"
817,49,65.00,\N,263.00,"Rejected"
818,41,38.00,\N,91.00,"Rejected"
819,51,42.00,\N,0.00,"Rejected"
820,56,45.00,\N,0.00,"Rejected"
821,51,145.00,\N,0.00,"Rejected"
822,39,33.00,\N,0.00,"Rejected"
823,61,60.00,\N,0.00,"Rejected"
824,35,45.00,\N,0.00,"Rejected"
825,39,72.00,\N,0.00,"Rejected"
826,37,34.00,\N,0.00,"Rejected"
827,48,23.00,\N,0.00,"Rejected"
828,63,45.00,\N,88.00,"Rejected"
829,35,28.00,\N,75.00,"Rejected"
830,55,81.00,\N,0.00,"Rejected"
831,29,72.00,\N,81.00,"Rejected"
832,61,49.00,\N,0.00,"Rejected"
833,36,31.00,\N,0.00,"Rejected"
834,61,63.00,\N,0.00,"Rejected"
835,36,150.00,\N,0.00,"Approved"
836,58,142.00,\N,193.00,"Rejected"
837,42,74.00,\N,0.00,"Rejected"
838,30,24.00,\N,81.00,"Rejected"
839,45,29.00,\N,0.00,"Rejected"
840,39,79.00,\N,0.00,"Rejected"
841,27,94.00,\N,310.00,"Rejected"
842,57,121.00,\N,0.00,"Rejected"
843,34,54.00,\N,0.00,"Rejected"
844,64,73.00,\N,0.00,"Rejected"
845,47,71.00,\N,127.00,"Rejected"
846,44,29.00,\N,0.00,"Rejected"
847,51,93.00,\N,0.00,"Rejected"
848,40,73.00,\N,252.00,"Rejected"
849,57,19.00,\N,0.00,"Rejected"
850,33,58.00,\N,0.00,"Rejected"
851,46,39.00,\N,0.00,"Rejected"
852,41,23.00,\N,0.00,"Rejected"
853,33,29.00,\N,127.00,"Rejected"
854,27,155.00,\N,0.00,"Rejected"
855,52,90.00,\N,0.00,"Rejected"
856,59,113.00,\N,77.00,"Rejected"
857,62,42.00,\N,0.00,"Rejected"
858,49,30.00,\N,0.00,"Rejected"
859,45,19.00,\N,0.00,"Rejected"
860,63,124.00,\N,170.00,"Approved"
861,57,30.00,\N,145.00,"Rejected"
862,60,28.00,\N,124.00,"Rejected"
863,50,15.00,\N,101.00,"Rejected"
864,54,70.00,\N,265.00,"Rejected"
865,28,10.00,\N,0.00,"Rejected"
866,60,22.00,\N,139.00,"Rejected"
867,44,70.00,\N,0.00,"Rejected"
868,61,61.00,\N,0.00,"Rejected"
869,40,161.00,\N,0.00,"Rejected"
870,54,29.00,\N,0.00,"Rejected"
871,43,35.00,\N,0.00,"Rejected"
872,54,48.00,\N,0.00,"Rejected"
873,32,44.00,\N,0.00,"Rejected"
874,24,88.00,\N,134.00,"Rejected"
875,30,40.00,\N,0.00,"Rejected"
876,61,21.00,\N,123.00,"Rejected"
877,40,58.00,\N,0.00,"Rejected"
878,35,59.00,\N,0.00,"Rejected"
879,33,74.00,\N,0.00,"Rejected"
880,63,84.00,\N,0.00,"Rejected"
881,57,58.00,\N,177.00,"Rejected"
882,44,154.00,\N,0.00,"Rejected"
883,51,185.00,\N,0.00,"Rejected"
884,51,78.00,\N,305.00,"Rejected"
885,38,55.00,\N,0.00,"Rejected"
886,31,30.00,\N,0.00,"Rejected"
887,54,74.00,\N,0.00,"Rejected"
888,41,118.00,\N,0.00,"Rejected"
889,57,182.00,\N,372.00,"Approved"
890,24,82.00,\N,0.00,"Rejected"
891,55,29.00,\N,79.00,"Rejected"
892,32,120.00,\N,301.00,"Approved"
893,38,53.00,\N,0.00,"Rejected"
894,58,43.00,\N,0.00,"Rejected"
895,29,59.00,\N,232.00,"Rejected"
896,43,84.00,\N,289.00,"Rejected"
897,50,161.00,\N,212.00,"Approved"
898,62,21.00,\N,137.00,"Rejected"
899,57,63.00,\N,0.00,"Rejected"
900,30,172.00,\N,0.00,"Approved"
901,30,51.00,\N,172.00,"Rejected"
902,57,24.00,\N,0.00,"Rejected"
903,57,95.00,\N,0.00,"Rejected"
904,43,59.00,\N,250.00,"Rejected"
905,28,51.00,\N,0.00,"Rejected"
906,46,28.00,\N,84.00,"Rejected"
907,29,154.00,\N,130.00,"Rejected"
908,64,15.00,\N,115.00,"Rejected"
909,66,55.00,\N,0.00,"Rejected"
910,23,149.00,\N,305.00,"Rejected"
911,60,79.00,\N,0.00,"Rejected"
912,47,68.00,\N,0.00,"Rejected"
913,35,78.00,\N,0.00,"Rejected"
914,57,34.00,\N,0.00,"Rejected"
915,65,195.00,\N,0.00,"Approved"
916,53,184.00,\N,303.00,"Rejected"
917,44,85.00,\N,0.00,"Rejected"
918,45,200.00,\N,0.00,"Rejected"
919,41,64.00,\N,0.00,"Rejected"
920,51,88.00,\N,0.00,"Rejected"
921,27,42.00,\N,0.00,"Rejected"
922,31,91.00,\N,126.00,"Rejected"
923,32,38.00,\N,0.00,"Rejected"
924,55,28.00,\N,0.00,"Rejected"
925,55,32.00,\N,0.00,"Rejected"
926,42,31.00,\N,0.00,"Rejected"
927,33,22.00,\N,103.00,"Rejected"
928,65,95.00,\N,138.00,"Approved"
929,35,74.00,\N,0.00,"Rejected"
930,55,22.00,\N,91.00,"Rejected"
931,28,43.00,\N,0.00,"Rejected"
932,27,43.00,\N,0.00,"Rejected"
933,51,112.00,\N,0.00,"Rejected"
934,50,9.00,\N,0.00,"Rejected"
935,58,81.00,\N,0.00,"Rejected"
936,46,131.00,\N,256.00,"Rejected"
937,62,19.00,\N,0.00,"Rejected"
938,38,62.00,\N,0.00,"Rejected"
939,62,19.00,\N,124.00,"Rejected"
940,56,8.00,\N,0.00,"Rejected"
941,61,193.00,\N,203.00,"Approved"
942,38,129.00,\N,140.00,"Approved"
943,55,30.00,\N,0.00,"Rejected"
944,30,80.00,\N,0.00,"Rejected"
945,41,22.00,\N,0.00,"Rejected"
946,57,33.00,\N,0.00,"Rejected"
947,36,64.00,\N,0.00,"Rejected"
948,55,60.00,\N,84.00,"Rejected"
949,30,81.00,\N,259.00,"Rejected"
950,40,45.00,\N,204.00,"Rejected"
951,32,112.00,\N,0.00,"Rejected"
952,59,83.00,\N,0.00,"Approved"
953,44,180.00,\N,524.00,"Rejected"
954,51,28.00,\N,0.00,"Rejected"
955,37,169.00,\N,249.00,"Approved"
956,59,14.00,\N,0.00,"Rejected"
957,37,43.00,\N,0.00,"Rejected"
958,56,88.00,\N,0.00,"Rejected"
959,55,78.00,\N,0.00,"Rejected"
960,49,68.00,\N,163.00,"Rejected"
961,46,144.00,\N,0.00,"Rejected"
962,35,30.00,\N,163.00,"Rejected"
963,47,120.00,\N,135.00,"Rejected"
964,39,24.00,\N,0.00,"Rejected"
965,27,78.00,\N,157.00,"Rejected"
966,62,135.00,\N,0.00,"Approved"
967,57,44.00,\N,0.00,"Rejected"
968,55,73.00,\N,0.00,"Rejected"
969,55,90.00,\N,0.00,"Rejected"
970,41,58.00,\N,0.00,"Rejected"
971,57,75.00,\N,236.00,"Rejected"
972,43,174.00,\N,231.00,"Approved"
973,40,50.00,\N,174.00,"Rejected"
974,43,85.00,\N,287.00,"Rejected"
975,63,54.00,\N,0.00,"Rejected"
976,63,83.00,\N,0.00,"Approved"
977,54,24.00,\N,0.00,"Rejected"
978,54,45.00,\N,205.00,"Rejected"
979,52,68.00,\N,0.00,"Rejected"
980,50,48.00,\N,0.00,"Rejected"
981,38,114.00,\N,0.00,"Rejected"
982,36,142.00,\N,0.00,"Approved"
983,58,52.00,\N,0.00,"Rejected"
984,46,142.00,\N,0.00,"Rejected"
985,50,15.00,\N,0.00,"Rejected"
986,46,118.00,\N,159.00,"Rejected"
987,53,101.00,\N,0.00,"Rejected"
988,62,84.00,\N,0.00,"Rejected"
989,63,32.00,\N,100.00,"Rejected"
990,42,64.00,\N,247.00,"Rejected"
991,34,81.00,\N,0.00,"Rejected"
992,40,28.00,\N,0.00,"Rejected"
993,34,93.00,\N,0.00,"Rejected"
994,41,185.00,\N,0.00,"Approved"
995,32,42.00,\N,0.00,"Rejected"
996,28,45.00,\N,0.00,"Rejected"
997,33,49.00,\N,214.00,"Rejected"
998,46,69.00,\N,0.00,"Rejected"
999,52,94.00,\N,333.00,"Rejected"
1000,60,18.00,\N,0.00,"Rejected"
1001,59,8.00,\N,91.00,"Rejected"
1002,57,55.00,\N,108.00,"Rejected"
1003,46,85.00,\N,0.00,"Rejected"
1004,25,62.00,\N,229.00,"Rejected"
1005,53,65.00,\N,0.00,"Rejected"
1006,38,138.00,\N,0.00,"Rejected"
1007,63,103.00,\N,0.00,"Rejected"
1008,44,99.00,\N,357.00,"Approved"
1009,50,152.00,\N,0.00,"Rejected"
1010,28,25.00,\N,140.00,"Rejected"
1011,27,98.00,\N,361.00,"Rejected"
1012,52,39.00,\N,166.00,"Rejected"
1013,50,40.00,\N,0.00,"Rejected"
1014,39,58.00,\N,169.00,"Rejected"
1015,50,192.00,\N,301.00,"Approved"
1016,60,62.00,\N,0.00,"Rejected"
1017,30,69.00,\N,0.00,"Rejected"
1018,31,40.00,\N,170.00,"Rejected"
1019,39,61.00,\N,127.00,"Rejected"
1020,29,30.00,\N,157.00,"Rejected"
1021,54,29.00,\N,97.00,"Rejected"
1022,35,41.00,\N,0.00,"Rejected"
1023,27,118.00,\N,0.00,"Approved"
1024,45,109.00,\N,366.00,"Rejected"
1025,58,122.00,\N,0.00,"Approved"
1026,62,50.00,\N,169.00,"Rejected"
1027,28,43.00,\N,0.00,"Rejected"
1028,32,108.00,\N,0.00,"Rejected"
1029,29,110.00,\N,0.00,"Approved"
1030,41,20.00,\N,0.00,"Rejected"
1031,61,112.00,\N,0.00,"Rejected"
1032,56,25.00,\N,136.00,"Rejected"
1033,37,42.00,\N,0.00,"Rejected"
1034,60,29.00,\N,0.00,"Rejected"
1035,49,84.00,\N,134.00,"Rejected"
1036,43,81.00,\N,0.00,"Rejected"
1037,53,55.00,\N,119.00,"Rejected"
1038,35,40.00,\N,0.00,"Rejected"
1039,56,145.00,\N,0.00,"Approved"
1040,41,175.00,\N,0.00,"Approved"
1041,36,78.00,\N,163.00,"Rejected"
1042,56,51.00,\N,0.00,"Rejected"
1043,64,50.00,\N,0.00,"Rejected"
1044,51,21.00,\N,0.00,"Rejected"
1045,49,79.00,\N,83.00,"Rejected"
1046,43,84.00,\N,0.00,"Rejected"
1047,51,34.00,\N,0.00,"Rejected"
1048,55,73.00,\N,0.00,"Rejected"
1049,62,90.00,\N,0.00,"Rejected"
1050,35,23.00,\N,0.00,"Rejected"
1051,53,145.00,\N,294.00,"Approved"
1052,33,54.00,\N,141.00,"Rejected"
1053,43,49.00,\N,103.00,"Rejected"
1054,58,51.00,\N,0.00,"Rejected"
1055,63,8.00,\N,0.00,"Rejected"
1056,31,62.00,\N,0.00,"Rejected"
1057,36,25.00,\N,0.00,"Rejected"
1058,30,63.00,\N,0.00,"Rejected"
1059,59,24.00,\N,86.00,"Rejected"
1060,28,11.00,\N,0.00,"Rejected"
1061,59,23.00,\N,0.00,"Rejected"
1062,47,33.00,\N,0.00,"Rejected"
1063,47,83.00,\N,97.00,"Approved"
1064,56,39.00,\N,131.00,"Rejected"
1065,41,138.00,\N,0.00,"Approved"
1066,25,113.00,\N,0.00,"Rejected"
1067,30,125.00,\N,0.00,"Approved"
1068,50,195.00,\N,0.00,"Rejected"
1069,34,105.00,\N,0.00,"Rejected"
1070,44,75.00,\N,0.00,"Approved"
1071,36,40.00,\N,0.00,"Rejected"
1072,39,61.00,\N,137.00,"Rejected"
1073,54,75.00,\N,0.00,"Rejected"
1074,33,122.00,\N,0.00,"Rejected"
1075,39,75.00,\N,0.00,"Rejected"
1076,41,59.00,\N,0.00,"Rejected"
1077,40,24.00,\N,0.00,"Rejected"
1078,29,175.00,\N,329.00,"Approved"
1079,51,39.00,\N,182.00,"Rejected"
1080,54,145.00,\N,0.00,"Rejected"
1081,47,24.00,\N,142.00,"Rejected"
1082,53,20.00,\N,0.00,"Rejected"
1083,30,85.00,\N,0.00,"Rejected"
1084,28,65.00,\N,0.00,"Rejected"
1085,60,191.00,\N,0.00,"Approved"
1086,51,11.00,\N,0.00,"Rejected"
1087,63,40.00,\N,167.00,"Rejected"
1088,38,54.00,\N,196.00,"Rejected"
1089,59,95.00,\N,0.00,"Rejected"
1090,53,94.00,\N,0.00,"Rejected"
1091,31,79.00,\N,0.00,"Rejected"
1092,41,48.00,\N,0.00,"Rejected"
1093,25,70.00,\N,0.00,"Rejected"
1094,27,40.00,\N,111.00,"Rejected"
1095,50,44.00,\N,0.00,"Rejected"
1096,50,43.00,\N,137.00,"Rejected"
1097,43,29.00,\N,0.00,"Rejected"
1098,50,188.00,\N,184.00,"Approved"
1099,46,114.00,\N,0.00,"Rejected"
1100,30,52.00,\N,0.00,"Rejected"
1101,42,13.00,\N,0.00,"Rejected"
1102,42,95.00,\N,0.00,"Rejected"
1103,29,84.00,\N,0.00,"Rejected"
1104,38,49.00,\N,0.00,"Rejected"
1105,51,181.00,\N,0.00,"Rejected"
1106,35,182.00,\N,229.00,"Approved"
1107,37,70.00,\N,0.00,"Rejected"
1108,47,79.00,\N,185.00,"Rejected"
1109,55,61.00,\N,0.00,"Rejected"
1110,65,121.00,\N,0.00,"Rejected"
1111,58,34.00,\N,83.00,"Rejected"
1112,54,183.00,\N,442.00,"Rejected"
1113,52,51.00,\N,0.00,"Rejected"
1114,28,70.00,\N,0.00,"Rejected"
1115,32,39.00,\N,0.00,"Rejected"
1116,51,84.00,\N,0.00,"Rejected"
1117,43,122.00,\N,0.00,"Rejected"
1118,42,145.00,\N,132.00,"Rejected"
1119,42,98.00,\N,0.00,"Rejected"
1120,41,79.00,\N,233.00,"Rejected"
1121,34,38.00,\N,0.00,"Rejected"
1122,30,49.00,\N,196.00,"Rejected"
1123,32,38.00,\N,0.00,"Rejected"
1124,46,91.00,\N,0.00,"Rejected"
1125,38,29.00,\N,0.00,"Rejected"
1126,37,172.00,\N,0.00,"Rejected"
1127,32,104.00,\N,0.00,"Approved"
1128,35,58.00,\N,0.00,"Rejected"
1129,30,171.00,\N,0.00,"Approved"
1130,30,73.00,\N,0.00,"Approved"
1131,58,191.00,\N,0.00,"Rejected"
1132,57,90.00,\N,0.00,"Rejected"
1133,34,55.00,\N,0.00,"Rejected"
1134,31,28.00,\N,0.00,"Rejected"
1135,39,42.00,\N,0.00,"Rejected"
1136,57,9.00,\N,91.00,"Rejected"
1137,47,65.00,\N,0.00,"Rejected"
1138,51,134.00,\N,0.00,"Approved"
1139,30,83.00,\N,0.00,"Rejected"
1140,55,38.00,\N,0.00,"Rejected"
1141,32,13.00,\N,0.00,"Rejected"
1142,32,143.00,\N,0.00,"Approved"
1143,44,75.00,\N,0.00,"Rejected"
1144,33,120.00,\N,0.00,"Approved"
1145,49,91.00,\N,0.00,"Rejected"
1146,32,99.00,\N,0.00,"Rejected"
1147,31,71.00,\N,78.00,"Rejected"
1148,37,111.00,\N,0.00,"Rejected"
1149,41,108.00,\N,0.00,"Rejected"
1150,56,158.00,\N,0.00,"Rejected"
1151,55,81.00,\N,0.00,"Rejected"
1152,49,12.00,\N,0.00,"Rejected"
1153,63,21.00,\N,0.00,"Rejected"
1154,55,55.00,\N,215.00,"Rejected"
1155,59,42.00,\N,0.00,"Rejected"
1156,41,81.00,\N,0.00,"Rejected"
1157,49,13.00,\N,87.00,"Rejected"
1158,48,132.00,\N,157.00,"Rejected"
1159,41,99.00,\N,0.00,"Rejected"
1160,50,23.00,\N,0.00,"Rejected"
1161,28,40.00,\N,0.00,"Rejected"
1162,36,181.00,\N,0.00,"Approved"
1163,38,112.00,\N,394.00,"Rejected"
1164,34,138.00,\N,227.00,"Rejected"
1165,41,94.00,\N,327.00,"Approved"
1166,43,113.00,\N,0.00,"Rejected"
1167,30,112.00,\N,0.00,"Approved"
1168,37,190.00,\N,475.00,"Rejected"
1169,62,38.00,\N,0.00,"Rejected"
1170,40,32.00,\N,158.00,"Rejected"
1171,35,104.00,\N,0.00,"Rejected"
1172,64,43.00,\N,0.00,"Rejected"
1173,49,45.00,\N,0.00,"Rejected"
1174,24,35.00,\N,0.00,"Rejected"
1175,36,42.00,\N,0.00,"Rejected"
1176,29,58.00,\N,0.00,"Rejected"
1177,29,103.00,\N,0.00,"Approved"
1178,28,71.00,\N,149.00,"Approved"
1179,33,14.00,\N,98.00,"Rejected"
1180,36,98.00,\N,0.00,"Rejected"
1181,42,90.00,\N,0.00,"Rejected"
1182,25,65.00,\N,0.00,"Rejected"
1183,28,19.00,\N,0.00,"Rejected"
1184,50,35.00,\N,0.00,"Rejected"
1185,34,71.00,\N,0.00,"Rejected"
1186,43,31.00,\N,0.00,"Rejected"
1187,62,43.00,\N,0.00,"Rejected"
1188,61,24.00,\N,87.00,"Rejected"
1189,45,58.00,\N,0.00,"Rejected"
1190,42,115.00,\N,0.00,"Rejected"
1191,39,168.00,\N,152.00,"Rejected"
1192,29,128.00,\N,0.00,"Rejected"
1193,45,138.00,\N,0.00,"Rejected"
1194,58,81.00,\N,0.00,"Rejected"
1195,29,41.00,\N,0.00,"Rejected"
1196,32,123.00,\N,0.00,"Approved"
1197,37,71.00,\N,94.00,"Rejected"
1198,48,8.00,\N,0.00,"Rejected"
1199,40,42.00,\N,101.00,"Rejected"
1200,29,62.00,\N,184.00,"Rejected"
1201,36,22.00,\N,91.00,"Rejected"
1202,35,38.00,\N,0.00,"Rejected"
1203,35,24.00,\N,0.00,"Rejected"
1204,62,50.00,\N,0.00,"Rejected"
1205,26,190.00,\N,197.00,"Approved"
1206,32,94.00,\N,0.00,"Rejected"
1207,63,165.00,\N,0.00,"Approved"
1208,38,43.00,\N,0.00,"Rejected"
1209,50,48.00,\N,0.00,"Rejected"
1210,46,52.00,\N,228.00,"Rejected"
1211,50,84.00,\N,0.00,"Rejected"
1212,61,131.00,\N,0.00,"Rejected"
1213,34,44.00,\N,0.00,"Rejected"
1214,27,78.00,\N,87.00,"Rejected"
1215,61,15.00,\N,0.00,"Rejected"
1216,45,38.00,\N,144.00,"Rejected"
1217,50,84.00,\N,0.00,"Rejected"
1218,44,122.00,\N,0.00,"Rejected"
1219,62,98.00,\N,0.00,"Rejected"
1220,45,80.00,\N,0.00,"Rejected"
1221,41,165.00,\N,0.00,"Rejected"
1222,30,121.00,\N,0.00,"Rejected"
1223,61,20.00,\N,94.00,"Rejected"
1224,45,11.00,\N,91.00,"Rejected"
1225,59,45.00,\N,0.00,"Rejected"
1226,30,118.00,\N,0.00,"Approved"
1227,60,14.00,\N,109.00,"Rejected"
1228,39,30.00,\N,0.00,"Rejected"
1229,56,45.00,\N,98.00,"Rejected"
1230,56,80.00,\N,0.00,"Rejected"
1231,27,25.00,\N,0.00,"Rejected"
1232,66,144.00,\N,0.00,"Rejected"
1233,43,84.00,\N,297.00,"Rejected"
1234,53,22.00,\N,0.00,"Rejected"
1235,44,33.00,\N,0.00,"Rejected"
1236,54,60.00,\N,0.00,"Rejected"
1237,31,81.00,\N,116.00,"Rejected"
1238,38,169.00,\N,0.00,"Approved"
1239,28,63.00,\N,0.00,"Rejected"
1240,51,12.00,\N,109.00,"Rejected"
1241,52,15.00,\N,101.00,"Rejected"
1242,64,39.00,\N,0.00,"Rejected"
1243,29,44.00,\N,0.00,"Rejected"
1244,34,110.00,\N,0.00,"Rejected"
1245,33,130.00,\N,99.00,"Approved"
1246,46,41.00,\N,128.00,"Rejected"
1247,48,59.00,\N,241.00,"Rejected"
1248,52,39.00,\N,0.00,"Rejected"
1249,44,35.00,\N,0.00,"Rejected"
1250,51,80.00,\N,0.00,"Rejected"
1251,47,81.00,\N,0.00,"Rejected"
1252,39,31.00,\N,0.00,"Rejected"
1253,42,93.00,\N,0.00,"Rejected"
1254,57,45.00,\N,204.00,"Rejected"
1255,36,40.00,\N,0.00,"Rejected"
1256,27,80.00,\N,185.00,"Rejected"
1257,31,20.00,\N,0.00,"Rejected"
1258,63,41.00,\N,0.00,"Rejected"
1259,34,31.00,\N,104.00,"Rejected"
1260,52,35.00,\N,0.00,"Rejected"
1261,57,40.00,\N,137.00,"Rejected"
1262,63,84.00,\N,0.00,"Rejected"
1263,26,53.00,\N,0.00,"Rejected"
1264,35,85.00,\N,0.00,"Rejected"
1265,58,138.00,\N,0.00,"Rejected"
1266,32,71.00,\N,108.00,"Rejected"
